timestamp,frequencyBand,amplitudeDb,depthMeters,rangeMeters,soundSpeed,noiseLevelDb
2026-04-30T00:00:00.290Z,62500.000,-59.326826,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.291Z,62500.000,3.757919,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.292Z,62500.000,0.075879,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.293Z,62500.000,-0.359202,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.294Z,62500.000,-59.055649,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.295Z,62500.000,3.783492,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.296Z,62500.000,-0.027769,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.297Z,62500.000,1.612808,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.298Z,62500.000,2.134768,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.299Z,62500.000,-20.873723,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.300Z,62500.000,-46.218236,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.301Z,62500.000,-46.206212,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.302Z,62500.000,-46.193910,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.303Z,62500.000,-46.181352,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.304Z,62500.000,-46.168556,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.305Z,62500.000,-46.155541,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.306Z,62500.000,-46.142330,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.307Z,62500.000,-46.128942,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.308Z,62500.000,-46.115399,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.309Z,62500.000,-46.101722,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.310Z,62500.000,-46.087933,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.311Z,62500.000,-46.074054,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.312Z,62500.000,-46.060106,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.313Z,62500.000,0.736437,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.314Z,62500.000,-6.055755,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.315Z,62500.000,0.842907,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.316Z,62500.000,-46.004074,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.317Z,62500.000,-45.990117,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.318Z,62500.000,-45.976225,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.319Z,62500.000,-45.962420,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.320Z,62500.000,-45.948724,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.321Z,62500.000,-45.935158,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.322Z,62500.000,-45.921745,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.323Z,62500.000,-45.908506,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.324Z,62500.000,-45.895461,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.325Z,62500.000,-45.882632,37.0,0.000,1487.0,-91.000
2026-04-30T00:00:00.326Z,62500.000,-45.870039,37.0,0.000,1487.0,-91.000
