timestamp,frequencyBand,amplitudeDb,depthMeters,rangeMeters,soundSpeed,noiseLevelDb
2009-11-06T13:44:03.148022Z,62500.000,-13.789953,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.155129Z,62500.000,-44.717488,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.169128Z,62500.000,-47.969595,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.174772Z,62500.000,-12.111438,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.178219Z,62500.000,-37.944311,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.195878Z,62500.000,-45.167587,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.201310Z,62500.000,-42.291227,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.201522Z,62500.000,-11.908588,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.222628Z,62500.000,-9.455098,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.224401Z,62500.000,-43.590408,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.228271Z,62500.000,-13.810829,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.247492Z,62500.000,-37.708315,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.249378Z,62500.000,-13.687284,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.255021Z,62500.000,-13.192263,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.270583Z,62500.000,-41.911112,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.276128Z,62500.000,-31.915289,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.281771Z,62500.000,-13.522319,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.293674Z,62500.000,-38.921499,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.302878Z,62500.000,-37.893543,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.308521Z,62500.000,-11.934535,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.316765Z,62500.000,-42.387268,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.329628Z,62500.000,-37.678680,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.335271Z,62500.000,-13.274079,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.339856Z,62500.000,-50.344789,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.356378Z,62500.000,-43.417709,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.362021Z,62500.000,-12.969232,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.362947Z,62500.000,-39.799578,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.383128Z,62500.000,-42.333221,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.386038Z,62500.000,-44.064260,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.388771Z,62500.000,-12.831218,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.409129Z,62500.000,-39.883303,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.409878Z,62500.000,-39.602601,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.415521Z,62500.000,-14.187339,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.432219Z,62500.000,-46.175238,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.436628Z,62500.000,-43.306849,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.442271Z,62500.000,-11.948122,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.455310Z,62500.000,-45.465983,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.463378Z,62500.000,-43.754740,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.469021Z,62500.000,-11.138697,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.478401Z,62500.000,-41.123407,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.495771Z,62500.000,-39.226188,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.501492Z,62500.000,-39.711906,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.522521Z,62500.000,-42.721902,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.524583Z,62500.000,-39.207674,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.547674Z,62500.000,-40.741498,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.549271Z,62500.000,-37.850318,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.570765Z,62500.000,-38.956682,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.576021Z,62500.000,-37.986188,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.593856Z,62500.000,-40.530496,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.602771Z,62500.000,-39.054926,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.616947Z,62500.000,-42.879185,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.629521Z,62500.000,-40.508310,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.640038Z,62500.000,-51.814278,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.656271Z,62500.000,-46.332701,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.663129Z,62500.000,-45.826681,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.683021Z,62500.000,-43.566846,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.686219Z,62500.000,-42.000874,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.709310Z,62500.000,-43.670040,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.709771Z,62500.000,-43.964918,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.732401Z,62500.000,-43.049571,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.736521Z,62500.000,-43.027998,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.755492Z,62500.000,-40.744277,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.763271Z,62500.000,-43.440758,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.778583Z,62500.000,-14.759724,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.790021Z,62500.000,-40.391250,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.801674Z,62500.000,-11.908346,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.816771Z,62500.000,-43.840911,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.824765Z,62500.000,-25.565105,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.843521Z,62500.000,-42.120625,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.847856Z,62500.000,-47.353748,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.864674Z,62500.000,-47.149061,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.870271Z,62500.000,-38.174465,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.870947Z,62500.000,-42.269767,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.891424Z,62500.000,-46.054316,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.894038Z,62500.000,-44.003429,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.897021Z,62500.000,-47.618588,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.917129Z,62500.000,-38.908788,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.918174Z,62500.000,-40.348364,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.923771Z,62500.000,-49.252403,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.940219Z,62500.000,-43.382031,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.944925Z,62500.000,-39.597580,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.950521Z,62500.000,-46.629509,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.963310Z,62500.000,-39.221343,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.971675Z,62500.000,-40.175314,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.986401Z,62500.000,-42.612834,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:03.998425Z,62500.000,-41.250147,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.009492Z,62500.000,-40.046706,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.025175Z,62500.000,-39.754991,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.032583Z,62500.000,-43.594168,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.051925Z,62500.000,-36.580457,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.055674Z,62500.000,-39.807668,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.078675Z,62500.000,-16.592079,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.078765Z,62500.000,-44.376237,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.101856Z,62500.000,-41.658395,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.105426Z,62500.000,-10.310071,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.124947Z,62500.000,-41.581903,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.132176Z,62500.000,-21.455029,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.148038Z,62500.000,-38.940745,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.158926Z,62500.000,-37.330688,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.171129Z,62500.000,-39.495726,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.185676Z,62500.000,-38.416959,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.194219Z,62500.000,-47.964389,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.212426Z,62500.000,-42.980149,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.217310Z,62500.000,-37.653869,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.239176Z,62500.000,-46.086197,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.240401Z,62500.000,-41.342232,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.263492Z,62500.000,-40.993752,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.265927Z,62500.000,-39.540086,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.286583Z,62500.000,-47.210497,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.292677Z,62500.000,-45.244491,37.000,6.768630,1485.000,-90.000
2009-11-06T13:44:04.309674Z,62500.000,-42.985049,37.000,6.768630,1485.000,-90.000
